scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.5,0.12,3,.05723641975308642109
scenario-01,1.6,0.08,3,.05725535802469135850
scenario-01,1.7,0.04,3,.05750960493827160522
scenario-01,1.5,0.15,3,.05765802469135802641
scenario-01,1.7,0.07,3,.05771982716049382811
scenario-01,1.6,0.09,3,.05773288888888888912
scenario-01,1.5,0.04,2,.05773393827160493872
scenario-01,1.5,0.14,3,.05774543209876543377
scenario-01,1.3,0.12,1,.05775943209876543301
scenario-01,1.3,0.13,1,.05775943209876543301
scenario-01,1.5,0.16,3,.05776049382716049554
scenario-01,1.4,0.06,2,.05778997530864197462
scenario-01,1.5,0.17,3,.05781333333333333514
scenario-01,1.7,0.03,3,.05781481481481481540
scenario-01,1.3,0.14,1,.05792577777777777869
scenario-01,1.4,0.07,2,.05793175308641975275
scenario-01,1.7,0.08,3,.05802562962962963064
scenario-01,1.5,0.13,3,.05812839506172839662
scenario-01,1.3,0.15,1,.05826160493827160590
scenario-01,1.6,0.1,3,.05843498765432098795
scenario-01,1.5,0.05,2,.05845348148148148166
scenario-01,1.7,0.09,3,.05850476543209876648
scenario-01,1.4,0.05,1,.05852518518518518518
scenario-01,1.6,0.04,2,.05863408641975308619
scenario-01,1.5,0.01,3,.05864064197530864164
scenario-01,1.7,0.02,3,.05866004938271604939
scenario-01,1.5,0.02,2,.05868703703703703750
scenario-01,1.5,0.18,3,.05871012345679012514
scenario-01,1.4,0.13,2,.05871798765432098659
scenario-01,1.3,0.16,1,.05886918518518518619
scenario-01,1.3,0.17,1,.05904760493827160595
scenario-01,1.4,0.06,1,.05910844444444444462
scenario-01,1.4,0.11,2,.05912948148148148086
scenario-01,1.6,0.03,2,.05928845679012345649
scenario-01,1.5,0.19,3,.05929481481481481622
scenario-01,1.3,0.19,1,.05931407407407407479
scenario-01,1.3,0.2,1,.05931407407407407479
scenario-01,1.3,0.18,1,.05932456790123456859
scenario-01,1.4,0.08,2,.05943267901234567855
scenario-01,1.4,0.09,2,.05951555555555555506
scenario-01,1.7,0.1,3,.05958995061728395135
scenario-01,1.4,0.07,1,.05959544444444444486
scenario-01,1.5,0.2,3,.05960530864197530997
scenario-01,1.4,0.1,2,.05968071604938271553
scenario-01,1.4,0.08,1,.05981414814814814833
scenario-01,1.4,0.14,2,.05987211111111110938
scenario-01,1.5,0.06,2,.05992198765432098780
scenario-01,1.8,0.09,3,.05992906172839506232
scenario-01,1.6,0.15,3,.05994177777777777907
scenario-01,1.4,0.09,1,.05998843209876543248
scenario-01,1.8,0.08,3,.06001646913580246985
scenario-01,1.6,0.14,3,.06004893827160493944
scenario-01,1.5,0.01,2,.06023258024691358059
scenario-01,1.6,0.11,3,.06024350617283950643
scenario-01,1.6,0.01,3,.06029982716049382745
scenario-01,1.4,0.1,1,.06038066666666666665
scenario-01,1.6,0.16,3,.06038782716049382877
scenario-01,1.4,0.12,2,.06041387654320987582
scenario-01,1.8,0.1,3,.06068239506172839603
scenario-01,1.4,0.11,1,.06068364197530864204
scenario-01,1.6,0.17,3,.06076609876543210025
scenario-01,1.6,0.05,2,.06078208641975308525
