scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.7,0.11,2,5.64450546913580454320
scenario-01,1.7,0.11,3,5.64457513580247085185
scenario-01,1.8,0.08,1,5.64754360493827343827
scenario-01,1.8,0.08,2,5.64754464197531067901
scenario-01,1.8,0.08,3,5.64758655555555730864
scenario-01,2.0,0.04,1,5.64783516049382903086
scenario-01,2.0,0.04,2,5.64783556790123654320
scenario-01,2.0,0.04,3,5.64784500000000185185
scenario-01,1.5,0.2,1,5.65595286419753262839
scenario-01,1.5,0.2,2,5.65595567901234782716
scenario-01,1.5,0.2,3,5.65609496296296456296
scenario-01,1.6,0.16,1,5.65901562962963142592
scenario-01,1.6,0.16,2,5.65901766666666880246
scenario-01,1.6,0.16,3,5.65912895061728561728
scenario-01,1.7,0.12,1,5.65916600000000180246
scenario-01,1.7,0.12,2,5.65916751851852060493
scenario-01,1.7,0.12,3,5.65924181481481652469
scenario-01,1.9,0.06,1,5.65932356790123641358
scenario-01,1.9,0.06,2,5.65932445679012547530
scenario-01,1.9,0.06,3,5.65936169135802648271
scenario-01,1.8,0.09,1,5.66213744444444627777
scenario-01,1.8,0.09,2,5.66213874074074280864
scenario-01,1.8,0.09,3,5.66220372839506347654
scenario-01,1.9,0.07,1,5.67391738271605123456
scenario-01,1.9,0.07,2,5.67391830864197733950
scenario-01,1.9,0.07,3,5.67395556790123635925
scenario-01,2.0,0.05,1,5.67426764197531049382
scenario-01,2.0,0.05,2,5.67426823456790323456
scenario-01,2.0,0.05,3,5.67428695061728577777
scenario-01,1.6,0.17,1,5.67939243209876724074
scenario-01,1.6,0.17,2,5.67939458024691572839
scenario-01,1.6,0.17,3,5.67951509876543377777
scenario-01,1.7,0.13,1,5.67954277777777958641
scenario-01,1.7,0.13,2,5.67954437037037246913
scenario-01,1.7,0.13,3,5.67962787654321158641
scenario-01,1.8,0.1,1,5.67969093827160675925
scenario-01,1.8,0.1,2,5.67969245679012555555
scenario-01,1.8,0.1,3,5.67977591358024864938
scenario-01,1.6,0.18,1,5.68827139506173020370
scenario-01,1.6,0.18,2,5.68827354320987869135
scenario-01,1.6,0.18,3,5.68839406172839674074
scenario-01,1.8,0.11,1,5.69139325925926107407
scenario-01,1.8,0.11,2,5.69139481481481691358
scenario-01,1.8,0.11,3,5.69147829629629801975
scenario-01,1.9,0.08,1,5.69153906172839689506
scenario-01,1.9,0.08,2,5.69154017283950821604
scenario-01,1.9,0.08,3,5.69158671604938447037
scenario-01,1.7,0.14,1,5.69420477777777958024
scenario-01,1.7,0.14,2,5.69420651851852062962
scenario-01,1.7,0.14,3,5.69429928395061898148
scenario-01,1.6,0.19,1,5.69708224691358203703
scenario-01,1.6,0.19,2,5.69708454320987870370
scenario-01,1.6,0.19,3,5.69721432098765598271
scenario-01,1.7,0.15,1,5.70012413580247091358
scenario-01,1.7,0.15,2,5.70012609876543423456
scenario-01,1.7,0.15,3,5.70023733333333501234
scenario-01,2.0,0.06,1,5.70035927160494012345
scenario-01,2.0,0.06,2,5.70035997530864398765
scenario-01,2.0,0.06,3,5.70038792592592774074
scenario-01,1.8,0.12,1,5.70612339506173019753
scenario-01,1.8,0.12,2,5.70612498765432308641
scenario-01,1.8,0.12,3,5.70620849382716220493
scenario-01,1.7,0.16,1,5.71182645679012522839
scenario-01,1.7,0.16,2,5.71182853086419967901
scenario-01,1.7,0.16,3,5.71194900000000166666
scenario-01,1.9,0.09,1,5.71205218518518701234
scenario-01,1.9,0.09,2,5.71205333333333538271
scenario-01,1.9,0.09,3,5.71209990123456964938
scenario-01,1.6,0.2,1,5.71752723456790300617
scenario-01,1.6,0.2,2,5.71752975308642193827
scenario-01,1.6,0.2,3,5.71767800000000164444
scenario-01,1.8,0.13,1,5.72078534567901415432
scenario-01,1.8,0.13,2,5.72078708641975520987
scenario-01,1.8,0.13,3,5.72088901234568072345
scenario-01,1.7,0.17,1,5.72648843209876719753
scenario-01,1.7,0.17,2,5.72649054320987869135
scenario-01,1.7,0.17,3,5.72661103703703869753
scenario-01,1.9,0.1,1,5.72671416049382898148
scenario-01,1.9,0.1,2,5.72671549382716256790
scenario-01,2.0,0.07,1,5.72672359259259443827
scenario-01,2.0,0.07,2,5.72672448148148350617
scenario-01,2.0,0.07,3,5.72676171604938450123
scenario-01,1.9,0.1,3,5.72678050617284124197
scenario-01,1.8,0.14,1,5.73248766666666846913
scenario-01,1.8,0.14,2,5.73248944444444656790
scenario-01,1.8,0.14,3,5.73259139506173009382
scenario-01,2.0,0.08,1,5.73553446913580429629
scenario-01,2.0,0.08,2,5.73553546913580450000
scenario-01,2.0,0.08,3,5.73557277777777953209
scenario-01,1.7,0.18,1,5.73812256790123634567
scenario-01,1.7,0.18,2,5.73812475308642191358
scenario-01,1.7,0.18,3,5.73825445679012512962
scenario-01,1.8,0.15,1,5.74418998765432278395
scenario-01,1.8,0.15,2,5.74419187654321201234
scenario-01,1.9,0.11,1,5.74426762962963144444
scenario-01,1.9,0.11,2,5.74426907407407616049
scenario-01,1.8,0.15,3,5.74430306172839674814
scenario-01,1.9,0.11,3,5.74434332098765604444
scenario-01,1.9,0.12,1,5.75018696296296476543
scenario-01,1.9,0.12,2,5.75018851851852061728
scenario-01,1.9,0.12,3,5.75027200000000171728
scenario-01,1.7,0.19,1,5.75278456790123633950
scenario-01,1.7,0.19,2,5.75278690123457007407
scenario-01,1.7,0.19,3,5.75292586419753251975
scenario-01,1.8,0.16,1,5.75306900000000177160
scenario-01,1.8,0.16,2,5.75307111111111327160
scenario-01,1.8,0.16,3,5.75320076543210043333
scenario-01,2.0,0.09,1,5.75329244444444625308
scenario-01,2.0,0.09,2,5.75329351851852054938
scenario-01,2.0,0.09,3,5.75333087654321160617
scenario-01,1.7,0.2,1,5.76455504938271780864
scenario-01,1.7,0.2,2,5.76455741975308859259
scenario-01,1.7,0.2,3,5.76469640740740905185
scenario-01,1.9,0.13,1,5.77070008641975488271
scenario-01,1.9,0.13,2,5.77070175308642186419
scenario-01,2.0,0.1,1,5.77070956790123638888
scenario-01,2.0,0.1,2,5.77071093827160702469
